CVE ESTADO,CVE MUNICIPIO,Emisiones de Amoniaco,,,,,,,,,,,,,
,,Aplicacion_de_fertilizantes,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Emisiones_domesticas_de_amoniaco,Emisiones_Ganaderas,Incendios_Forestales,Ladrilleras,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Maquinara_agricola,Terminales_autobuses,
20,355,20355,4.063140475,0,0.339500541,0,3.999682964,6.61125,0,0,0.053008283,0,0,0,0
20,356,20356,1.757987383,0,0.653256964,0.005735094,3.536800908,7.56514,0,0,0.119428627,0,0,0,0
20,357,20357,1.594917864,0,0.346723401,0.000905132,2.20612707,2.9692,0,0,0.088618546,0,0,0.000136277,0
20,358,20358,5.23825951,0,0.691563299,0.015243743,8.350265018,11.40461,0,0,0.337321781,0,0,0.000288531,0
20,359,20359,0.268438312,0,0.375715305,0,4.696340667,1.36587,0,0,0.021792604,0,0,0,0
20,360,20360,7.490121621,0,1.287929001,0.000381108,18.04337027,17.13162,0,0,0.419103919,0,0,0.000396193,0
20,361,20361,1.139147841,0,0.413432256,0,4.944122463,1.81336,0,0,0.054341511,0,0,0,0
20,362,20362,1.714061249,0,0.406767863,0.000428747,3.576769993,1.3731,0,0,0.111767585,0,0,0,0
20,363,20363,1.958076453,0,0.774938671,0.007622276,6.38614062,10.0237,0,0,0.172396765,0,0,0.000113258,0
20,364,20364,107.0202997,0,3.533096915,0.004844547,42.99720123,16.68497,2.674666361,0.031950005,0.563377159,0,0,0.001337875,0
20,365,20365,1.773204033,0,0.555930647,9.52771E-05,4.486753527,11.88605,0,0,0.120317219,0,0,0.00010698,0
20,366,20366,10.31107082,0,1.369540403,0.000857494,13.26594729,7.9591,0,0.006390001,0.026246231,0,0,0,0
20,367,20367,4.804674423,0,1.465330654,0.001224017,10.17884992,8.29117,0,0,0.288412965,0,0,0.000311854,0
20,368,20368,1.998696787,0,0.52898841,0.003433446,6.525692815,4.09117,0,0,0.110850846,0,0,0.000106623,0
20,369,20369,3.288839411,0,0.360047216,0.000238193,3.152987508,9.10943,0,0,0.21033104,0,0,0.00017716,0
20,370,20370,1.278729404,0,0.247143521,0.000190554,3.180865717,6.59306,0,0,0.069202278,0,0,0,0
20,371,20371,1.169626223,0,0.479769513,0.000190554,4.723657295,3.42504,0,0,0.046259637,0,0,0,0
20,372,20372,3.512800971,0,0.718094651,9.52771E-05,9.553426356,7.46807,0,0,0.144777142,0,0,0.000187245,0
20,373,20373,0.429512282,0,0.16556219,0.001476795,1.018881653,4.76794,0,0,0.014867229,0,0,0,0
20,374,20374,8.838130898,0,0.592094919,4.76385E-05,6.432383696,4.08064,0,0,0.045018791,0,0,0,0
20,375,20375,0.075512528,0.000343779,0.210774038,0.003462616,16.48283911,0.73589,0,0.012780002,0.004039421,0,0,0,0
20,376,20376,0.130075705,0,0.096289684,4.76385E-05,0.578284858,5.32382,0,0,0.005411871,0,0,0,0
20,377,20377,45.43229902,0,4.651479258,0.003924003,63.18907185,12.90624,33.2924855,0,0.216805865,0,0,0.000512023,0
20,378,20378,3.858597584,0,1.009512717,0.000890547,13.69815366,11.46858,0,0,0.506472281,0,0,0.000212163,0
20,379,20379,2.5635646,0,1.114443669,9.52771E-05,16.28813296,2.99595,0,0,0.111051601,0,0,0.000132847,0
20,380,20380,2.049871341,0,0.498380629,0.0044158,9.904505261,9.87713,0,0,0.121872051,0,0,0.000111083,0
20,381,20381,2.131177066,0,0.556275667,0.000428747,3.403285708,7.32669,0,0,0.149413568,0,0,0,0
20,382,20382,1.514524695,0,0.486635804,0.000190554,4.620705937,0.81411,0,0,0.082287477,0,0,0,0
20,383,20383,1.780380255,0,0.247143521,4.76385E-05,2.67609218,3.44268,0,0,0.122023695,0,0,0,0
20,384,20384,3.304879583,0,1.610773076,0.017435709,23.86305884,7.2262,0,0,0.239753918,0,0,0.000172348,0
20,385,20385,1.596601047,0.002769806,3.075417951,0.049821901,146.9790609,11.31334,0.59701535,0,0.434335637,0,0,0,0
20,386,20386,18.26352077,0,6.396611143,0.000142916,105.2584992,73.99822,0.368125758,0,1.088728383,0,0,0.001022638,0
20,387,20387,9.31597882,0,0.636397849,0.00033347,7.672453954,19.69138,0.352616984,0,0.605045918,0,0,0.000490842,0
20,388,20388,1.987205307,0,0.909888047,0,15.5233437,9.63152,0,0,0.111320764,0,0,0.000111094,0
20,389,20389,1.837458417,0,0.334673519,4.76385E-05,4.329803296,4.16269,0,0,0.108459317,0,0,0,0
20,390,20390,0.127119439,0.003175449,0.532867973,0.118792779,58.63852675,4.07404,0,0.29394005,0.006834111,0,0,0,0
20,391,20391,1.787262645,0,1.221797557,0.000285831,18.26809842,8.15566,0,0,0.126633992,0,0,0,0
20,392,20392,40.8751741,0,2.799337727,9.52771E-05,38.94182627,10.36274,4.755986692,0,0.612353722,0,0,0.000888321,0
20,393,20393,3.61770895,0,1.214436996,0.000190554,19.28479179,6.53216,0,0,0.19904412,0,0,0.000189154,0
20,394,20394,34.85783798,0,1.177558021,4.76385E-05,5.332327311,2.99437,0,0,0.278638797,0,0,0.000424026,0
20,395,20395,2.755434195,0,0.745451965,0.001333879,10.85881175,11.32772,0,0,0.177137681,0,0,0.000141381,0
20,396,20396,9.466804394,0,1.376644864,0.000809855,5.797423238,9.65466,0,0,0.045688403,0,0,0,0
20,397,20397,10.8345731,0,6.714643795,0.023364235,135.5834262,51.775,0.263482355,0,0.609933099,0,0,0.000483002,0
20,398,20398,6.490733159,0,1.272090542,0.003543308,14.37573566,16.83625,0,0,0.411245609,0,0,0.000406585,0
20,399,20399,2.082217365,0.000916221,1.902718795,0.029671585,52.66440664,6.00875,0.16577778,0,0.174067682,0,0,0.00011138,0
20,400,20400,0.905961618,0,0.393759236,0.000524024,3.190389045,4.47866,0,0,0.055080952,0,0,0.017341065,0
20,401,20401,6.559874319,0,4.450928208,0.005687043,43.38475687,22.44459,0,0.006390001,1.542330075,0,0,0.001637262,0
20,402,20402,1.235872317,0,0.315392555,0.000285831,2.214967748,11.20006,0,0,0.120723086,0,0,0.000391579,0
20,403,20403,0.840247853,0.000171498,0.260526792,0.022275888,3.914002591,3.731,0,0,0.050546632,0,0,0,0
20,404,20404,3.761107453,0,0.17336979,4.76385E-05,2.867114848,4.79377,0,0,0.460475072,0,0,0.000224933,0
20,405,20405,0.742243779,0,0.55929326,0.020311072,3.500063208,4.59496,0,0,0.034015198,0,0,0,0
20,406,20406,122.0167457,0,7.781360575,4.76385E-05,86.05054068,64.61544,0,0,1.678980511,0,0,0.001556618,0
20,407,20407,15.95801517,0,0,0.000428747,10.36079892,44.89931,0.472602353,0,0.32465952,0,0,0.002382548,0
20,408,20408,0.695527717,0,0.191919108,0,2.274976673,1.71525,0,0,0.045599676,0,0,0,0
20,409,20409,2.174765131,0.000682076,0.249343845,0.107796839,12.48191156,3.90459,0.126271932,0,0.148236147,0,0,0.000118239,0
20,410,20410,5.466235884,0,1.278273115,4.76385E-05,7.612299354,12.30411,1.975292408,0,0.221380921,0,0,0.000291847,0
20,411,20411,1.148312843,0,0.133450838,0.000142916,2.697624147,4.09492,0,0,0.084257623,0,0,0.037016933,0
20,412,20412,30.12473075,0,1.226979362,0.002509845,14.91009299,5.45255,0,0,0.264158804,0,0,0.000387802,0
20,413,20413,44.68175946,0,4.594060626,0.026247832,57.92679128,14.15402,1.643833464,0,0.453557173,0,0,0.000658892,0
20,414,20414,17.27107283,0,2.85393337,0.007720502,19.00352126,36.59262,0,0,0.974452664,0,0,0.001476485,0
20,415,20415,8.944320023,0,1.649972792,0.000238193,11.33092655,7.96541,0.58708338,0,0.536382127,0,0,0.000488596,0
20,416,20416,0.636805472,0,0.264159419,0.004954409,2.375574279,10.62052,0,0,0.030433413,0,0,0,0
20,417,20417,47.69863182,0,3.417436665,0.000238193,23.8247781,64.76874,0,0,3.95486117,0,0,0.002298332,0
20,418,20418,8.447623268,0,2.597154102,0.001810265,16.60132649,15.65648,0,0,0.843046471,0,0,0.000504684,0
20,419,20419,0.496101518,0,0.185220691,0.000190554,0.933938914,3.52666,0,0,0.031344454,0,0,0,0
20,420,20420,1.608407397,0,0.703979127,0.000190554,9.082023451,5.4306,0,0,0.091462126,0,0,0,0
20,421,20421,2.726468449,0.000134692,0.574167006,0.00066694,6.130908556,5.80433,0,0,0.345161597,0,0,0.00016639,0
20,422,20422,1.468366257,0,0.249690578,0.000238193,1.515547682,5.9271,0,0,0.069091325,0,0,0,0
20,423,20423,1.212713298,0,0.189949077,0,1.022245364,8.13058,0,0,0.049070644,0,0,0,0
20,424,20424,37.72355338,0,1.455398422,0.000285831,17.06979628,5.89051,0,0,0.199848442,0,0,0.0003777,0
20,425,20425,4.242244044,0,1.007300566,4.76385E-05,13.45805442,8.30616,0,0,0.181496648,0,0,0.000168861,0
20,426,20426,8.221725135,0,2.532642807,4.76385E-05,52.50114481,13.35626,0,0,0.46003349,0,0,0.000454736,0
20,427,20427,5.077791104,0,0,0.000809855,18.2956016,30.98467,0,0,0.422741968,0,0,0.000774277,0
20,428,20428,2.853782135,0,0.712570305,4.76385E-05,3.851009874,8.48325,0.196469649,0,0.129600759,0,0,0.000164757,0
20,429,20429,3.531732254,0,0.542462622,0.000652355,6.559828207,9.80531,0,0,0.254696608,0,0,0.00019631,0
20,430,20430,0.968952783,0,0.170478395,0.000619301,1.041154541,3.26086,0.356286546,0,0.03292924,0,0,0,0
20,431,20431,7.195759026,0,0.545326978,4.76385E-05,4.75298881,13.96302,0,0,0.059929605,0,0,0.000120659,0
20,432,20432,8.959968355,0,0.434530264,4.76385E-05,1.132922556,0.62779,0,0,0.084290262,0,0,0.000110553,0
20,433,20433,18.6708706,0,0.891233606,0.00033347,9.776309703,4.06807,0,0,0.118864666,0,0,0.000180904,0
20,434,20434,3.688881543,0,1.673879981,9.52771E-05,9.153891799,17.62386,0,0,0.247861491,0,0,0.000211663,0
20,435,20435,7.905516189,0,1.369771345,0.000285831,16.81110652,3.10552,0,0,0.122423148,0,0,0.000141299,0
20,436,20436,0.742032916,0,0.45504424,0.010418257,6.275709189,8.82889,0,0,0.048665931,0,0,0,0
20,437,20437,5.429640875,0,3.097150379,0.00225748,45.42631916,11.05372,0,0,0.36192726,0,0,0.00030526,0
20,438,20438,4.840988731,0,0.64225509,0.000971239,6.847688006,7.19522,0,0,0.110232378,0,0,0,0
20,439,20439,21.12672617,0,7.216325002,0.007401618,58.50875004,39.76592,0,0,1.239261626,0,0,0.001797793,0
20,440,20440,0.429127932,0,0.434829293,0,1.340689261,3.38759,0,0,0.029793282,0,0,0,0
20,441,20441,5.363840159,0,1.85728087,0.023771636,12.30781946,7.88876,0,0,0.455489241,0,0,0.00029542,0
20,442,20442,0.155434981,0,0.105831548,0,0.362107653,2.15516,0,0,0.008984329,0,0,0,0
20,443,20443,0.412169156,0,0.198728301,4.76385E-05,2.302082894,2.76234,0,0,0.026529096,0,0,0,0
20,444,20444,0.666506282,0,0.184459899,0,2.023729436,0.98689,0,0,0.025500195,0,0,0,0
20,445,20445,3.315108659,0,0.553250639,0.000714578,10.25232802,18.03632,0,0,0.142835758,0,0,0.000173857,0
20,446,20446,22.2549912,0,2.513144393,4.76385E-05,30.73569926,3.81241,0,0,0.185900227,0,0,0.000310385,0
20,447,20447,51.61593211,0,5.656273574,0.001333879,28.43789753,22.98033,0.065912291,0,0.94795502,0,0,0.001011113,0
20,448,20448,7.527266896,0,0.613216932,4.76385E-05,10.84640753,2.86912,0,0,0.173223676,0,0,0.000153324,0
20,449,20449,5.631674851,0,0.88793146,0.000428747,7.821673158,16.75379,0,0,0.596659065,0,0,0.000299425,0
20,450,20450,7.892171071,0,4.196130529,0.000142916,79.79296214,17.89427,0,0.006390001,0.436223072,0,0,0.000421815,0
20,451,20451,2.339503851,0,0.443788729,0.001048048,2.589588449,5.80556,0,0,0.125609587,0,0,0,0
20,452,20452,5.902562819,0,1.309062278,0.000381108,9.227562322,4.40628,0,0,0.352489262,0,0,0.000307404,0
20,453,20453,1.166455215,0,1.111066832,0.000381108,5.095394908,6.15452,0.472602353,0,0.147933886,0,0,0,0
20,454,20454,26.85968949,0,1.232751034,0.000142916,12.07153557,5.19162,0,0,0.204596029,0,0,0.000323287,0
20,455,20455,1.205331106,0,0.860818906,0.000762217,9.722707127,11.72286,0,0,0.03988003,0,0,0,0
20,456,20456,0.402461161,0,0.353823083,0.005716626,3.087580348,3.15377,0,0,0.007302721,0,0,0,0
20,457,20457,25.92563103,0,1.336738994,9.52771E-05,9.208322978,15.6241,0,0,0.39591213,0,0,0.000440641,0
20,458,20458,8.186875243,0,0.429128901,9.52771E-05,2.863789371,4.01078,0,0,0.068617246,0,0,0.000101774,0
20,459,20459,3.022325043,0,1.392371279,0.000476385,8.246720546,42.59611,0,0,0.086245072,0,0,0.000199464,0
20,460,20460,29.31278571,0,1.98706101,0.000285831,20.93220208,7.13598,0,0,0.583839835,0,0,0.00082889,0
20,461,20461,1.163825818,0,0.221830526,0,1.76234251,4.29101,0,0,0.044080969,0,0,0,0
20,462,20462,2.194996301,0,0.892467062,0.000890547,7.326697174,9.77173,0,0,0.139032048,0,0,0.000110961,0
20,463,20463,2.363108702,0,0.239036812,4.76385E-05,1.851812796,3.48632,0,0,0.134706173,0,0,0.000114658,0
20,464,20464,2.022551948,0,0.141930994,0.002319291,1.066490559,6.91514,0,0,0.061535895,0,0,0,0
20,465,20465,16.52398387,0,0.600791833,0,2.703654317,3.13137,0,0,0.090846778,0,0,0.000177925,0
20,466,20466,22.98273638,0,4.466676341,9.52771E-05,64.80447513,25.26305,6.946589174,0,1.041481574,0,0,0.000917189,0
20,467,20467,59.65143047,0,5.105045637,0.004400802,29.23645672,64.94601,0,0,2.863598618,0,0,0.002760958,0
20,468,20468,32.75769039,0,4.893531247,0.000238193,54.5450513,52.80739,0,0,1.881017054,0,0,0.002029065,0
20,469,20469,10.971332,0,8.692594946,0.003844137,104.6322431,54.1962,2.588941555,0,0.758801802,0,0,0.000614573,0
20,470,20470,99.56190929,0,2.062974418,0.001938182,10.63257023,8.31954,0,0,0.427556116,0,0,0.000951182,0
20,471,20471,3.21586077,0,0.223156112,0.000142916,0.638685975,0.99836,0,0,0.026253903,0,0,0,0
20,472,20472,6.790840338,0,0.810700323,0.001333879,5.404480086,3.69406,0,0,0.455455662,0,0,0.00027582,0
20,473,20473,0.816117086,0,0.54691916,0.000476385,2.484340241,15.00889,0,0,0.053115993,0,0,0,0
20,474,20474,3.803796795,0,0.844495418,0.001143325,5.325730025,22.25998,0,0,0.352547082,0,0,0.000490188,0
20,475,20475,4.826955363,0,2.225113357,0.011220881,15.25152371,24.97867,0,0,0.306670274,0,0,0.000268154,0
20,476,20476,0.229593468,0,0.112707497,0.000285831,1.054728331,1.88234,2.817266311,0,0.014909364,0,0,0,0
20,477,20477,2.807790928,0,0.526273622,0,2.660114102,17.31362,0,0,0.315986005,0,0,0.000158347,0
20,478,20478,5.687852994,0,0.78035179,0.000238193,8.711164953,12.19305,0,0,0.425622742,0,0,0.000314406,0
20,479,20479,0.414445344,0,0.099583376,0,1.270168468,2.88982,0,0,0.018245812,0,0,0,0
20,480,20480,3.012019406,0,0.421223914,4.76385E-05,5.347501174,3.61432,0,0,0.101705675,0,0,0.000145648,0
20,481,20481,34.92663645,0,0.85068425,0.000142916,10.85802351,11.36369,0,0,0.192505224,0,0,0.000431747,0
20,482,20482,35.95658626,0,9.266540912,0.018999311,97.69637435,154.00389,0,0,2.267361737,0,0,0.00354626,0
20,483,20483,3.900324626,0,1.394218136,0.00100041,45.38201108,10.15596,0.007754387,0,0.271428382,0,0,0.000211081,0
20,484,20484,2.478189187,0,1.30781698,0.001905542,8.468935563,20.397,0,0,0.080937031,0,0,0,0
20,485,20485,3.902380587,0,1.109050821,0.000142916,10.34910954,15.13732,0,0,0.309377638,0,0,0.000473855,0
20,486,20486,6.41350697,0,0.726805399,0.000524024,4.68867834,16.47818,0,0,0.313334862,0,0,0.000307251,0
20,487,20487,2.970700013,0,0.623419086,0.000190554,9.984677006,6.8954,0,0,0.166853589,0,0,0.000158765,0
20,488,20488,0.460709265,0,0.045452532,0.000524024,0.151121254,10.46524,0,0,0.014891298,0,0,0,0
20,489,20489,6.616468198,0,1.779320515,9.52771E-05,12.02046325,27.55509,0,0,0.343386774,0,0,0.00049274,0
20,490,20490,2.881638663,0,1.157514595,0.000142916,9.790848116,17.88751,0,0,0.193627375,0,0,0.00018406,0
20,491,20491,3.856074276,0,1.236467956,0.001985821,25.17181038,8.24828,0,0,0.28943204,0,0,0.000217032,0
20,492,20492,4.747747986,0,1.312267906,0.00079527,10.12255641,17.39904,0,0,0.314566674,0,0,0.000252954,0
20,493,20493,3.465750838,0,0.098142077,9.52771E-05,0.731704927,1.50321,0,0,0.442295351,0,0,0.000215164,0
20,494,20494,3.548640858,0,1.62334719,0,29.70939903,18.48358,0,0,0.188710502,0,0,0.000186982,0
20,495,20495,66.12739277,0,1.151183343,0.00033347,13.69654683,3.77727,0.074430686,0,0.186533261,0,0,0.000538393,0
20,496,20496,1.343066546,0,0.463394103,4.76385E-05,6.224504889,7.76596,0,0,0.099749712,0,0,0,0
20,497,20497,28.3356985,0,1.212600903,0.003177198,21.72151699,1.21159,0.142514618,0.044730008,0.083000305,0,0,0.000184759,0
20,498,20498,147.5651081,0,2.350664154,0.000238193,13.8199333,58.53818,0,0,2.534534337,0,0,0.007066183,0
20,499,20499,1.092088349,0,0.269925813,0.000714578,2.903508914,6.50745,0.05428071,0,0.046167693,0,0,0,0
20,500,20500,9.098430051,0,3.281549831,0.000571663,32.80608468,30.5207,1.86105292,0,0.698440473,0,0,0.000477877,0
20,501,20501,0.558989594,0,0.255660898,0.000381108,2.004953074,5.96336,0,0,0.025662435,0,0,0,0
20,502,20502,41.50864662,0,2.100124877,0.002176375,22.45363182,3.60857,0,0,0.332229343,0,0,0.000464056,0
20,503,20503,0.277425798,0,0.141059887,0.001985821,0.551100601,2.43697,0,0,0.023494796,0,0,0,0
20,504,20504,1.155265466,0,0.449917792,9.52771E-05,2.751286715,7.891,0,0,0.103384232,0,0,0,0
20,505,20505,13.98561005,0,0.779804361,0.007595642,9.452352137,18.83862,0,0.006390001,3.157171214,0,0,0.001116347,0
20,506,20506,1.330197646,0,0.294537266,0.000428747,0.974183422,0.46967,0,0,0.106651617,0,0,0,0
20,507,20507,4.268599552,0,1.062884229,0.000476385,8.343631826,17.56881,0,0,0.236269261,0,0,0.000479266,0
20,508,20508,3.998824508,0,0.278125035,0.000238193,2.025290082,3.82544,0,0,0.471858707,0,0,0.000237846,0
20,509,20509,8.816177847,0,3.334680903,0.000238193,58.04671406,22.25089,0,0,0.953268675,0,0,0.000622688,0
20,510,20510,0.799390115,0,0.280755356,4.76385E-05,4.275660378,1.97466,0,0,0.038731743,0,0,0,0
20,511,20511,4.931219382,0,1.183195962,0.000142916,17.40230337,7.64082,0,0,0.343665239,0,0,0.000304811,0
20,512,20512,1.2463,0,0.296077904,4.76385E-05,2.414265307,2.33142,0.031833108,0,0.084898057,0,0,0,0
20,513,20513,67.2718501,0,3.054879105,0.001524434,12.68361075,21.67151,0,0,0.379111147,0,0,0.001341944,0
20,514,20514,5.344387874,0,0.447944797,0,3.911549347,5.09414,0,0,0.064073922,0,0,0,0
20,515,20515,43.35817821,0.002697761,9.597109127,0.031928472,85.79948109,46.72908,0,0.031950005,3.146157584,0,0,0.001508947,0
20,516,20516,10.06164991,0,1.737644573,0.000524024,7.268257452,15.98553,0,0,0.363110764,0,0,0.000237254,0
20,517,20517,3.408424055,0,1.896939744,0.000190554,29.28047017,2.07383,0,0.006390001,0.212165702,0,0,0.000221493,0
20,518,20518,0.292302966,0,0.040177691,4.76385E-05,0.340851216,2.58751,0,0,0.01095895,0,0,0,0
20,519,20519,1.747456405,8.53573E-05,0.532187159,0.000238193,3.955359804,1.85305,0,0,0.124745551,0,0,0,0
20,520,20520,6.215234399,0,1.358928619,0.002795676,12.22051104,15.6442,0,0,0.450363345,0,0,0.000245502,0
20,521,20521,0.406310904,0,0.107614294,0,0.729386655,3.95644,0,0,0.015299729,0,0,0,0
20,522,20522,0.758836818,0,0.426701776,0.001667349,2.844167073,2.59801,0,0,0.04775579,0,0,0,0
20,523,20523,4.864587277,0,0.334499662,0.000238193,5.137509133,5.34673,0,0,0.471554472,0,0,0.000280312,0
20,524,20524,0.582852403,0,0.143183236,0.006145373,0.377533569,2.40121,0,0,0.056953355,0,0,0,0
20,525,20525,23.35559139,0,2.762361984,0.005653989,17.77647987,45.4657,4.283019211,0.095850016,1.555208268,0,0,0.002878248,0
20,526,20526,54.23074486,0,5.068438363,0.00228665,40.95065753,17.04872,0,0.019170003,0.62405274,0,0,0.001089635,0
20,527,20527,1.170844727,0,0.955221286,0.002572482,15.7561373,8.07141,0,0,0.079276334,0,0,0,0
20,528,20528,1.133660836,0,0.401448125,0.002843728,1.434855743,5.05805,0,0,0.056123372,0,0,0,0
20,529,20529,0.319713346,0,0.31532488,0.000190554,7.79886425,3.81983,0,0,0.002783828,0,0,0,0
20,530,20530,5.421460757,0,1.029341076,0.012558217,19.7137677,9.90373,0,0,0.294443401,0,0,0.00028119,0
20,531,20531,3.275599654,0,0.633723799,0.00033347,5.466856683,5.72564,0,0,0.185929635,0,0,0.000171913,0
20,532,20532,5.942484341,0,1.453288649,0,23.07493109,12.85716,0,0,0.265936288,0,0,0.000306559,0
20,533,20533,2.856844007,0,0.483592368,0.000509439,4.586517119,4.51033,0,0,0.221382327,0,0,0.000153528,0
20,534,20534,6.794851883,0,1.313006947,0.002509845,15.8445514,7.53904,0,0,0.584898628,0,0,0.000375752,0
20,535,20535,3.230665681,0,1.01087071,0.00079527,16.46238887,11.82107,0,0,0.184801084,0,0,0.000170998,0
20,536,20536,0.750591671,0,0.181984112,0.000142916,1.178830305,5.41505,0,0,0.030961483,0,0,0,0
20,537,20537,5.241028668,0,1.643310595,0.001685818,14.23023583,32.38361,0,0,0.180070652,0,0,0.00012173,0
20,538,20538,2.798622023,0,0.230334128,0.000285831,2.067331523,1.4852,0,0,0.238438538,0,0,0.00015823,0
20,539,20539,1.385903845,0.000179329,0.236456028,0.000809855,30.37481758,6.68485,0,0,0.245598485,0,0,0,0
20,540,20540,3.949971959,0,1.029287045,0.016291791,10.25277833,21.68271,0,0,0.190206268,0,0,0.000229221,0
20,541,20541,19.0721472,0,0.793259433,0.000428747,2.358405609,0.74697,0,0,0.054532909,0,0,0.000157152,0
20,542,20542,2.634133784,0,0.294481588,9.52771E-05,2.203595173,3.69297,0,0.006390001,0.147177771,0,0,0.000141309,0
20,543,20543,19.49295278,0,2.068859605,0.000285831,20.70935148,12.58721,6.277515583,0,0.636776345,0,0,0.000656436,0
20,544,20544,0.664756652,0,0.381079452,0.000285831,1.749601103,1.21173,0,0,0.045514594,0,0,0,0
20,545,20545,4.121522683,0,1.268665955,0.001476795,14.64793955,277.44647,0,0,0.278592659,0,0,0.000130203,0
20,546,20546,2.530885582,0,0.945213246,0.042790363,9.992634621,8.4292,0,0,0.158085586,0,0,0.000133817,0
20,547,20547,2.090268341,0,0.32202142,0.000190554,1.334705658,9.12644,0,0,0.049503718,0,0,0,0
20,548,20548,5.13918773,0,0.484229512,0.001333879,3.533509385,22.43001,0,0,0.199070006,0,0,0.000179661,0
20,549,20549,20.20754796,0,3.587571499,0.002239012,29.31839978,13.18773,0,0,0.957850296,0,0,0.00044806,0
20,550,20550,2.616647986,0,0.945693863,0.002271652,17.51613705,21.06011,0,0,0.166079475,0,0,0.000138482,0
20,551,20551,10.97440483,0,2.17077557,0.016830702,46.44139509,21.14314,0,0.217260037,0.83896255,0,0,0.000587522,0
20,552,20552,1.843305488,0,0.19400702,0.00100041,1.429971865,6.12273,0,0,0.051493906,0,0,0,0
20,553,20553,2.697431711,0.001245904,1.464990963,0.115930677,18.34174596,9.68136,0.086399127,0.031950005,0.185076893,0,0,0.000145607,0
20,554,20554,18.3325265,0,2.053976883,0.000428747,17.75293793,11.76422,0,0,0.470574981,0,0,0.00038916,0
20,555,20555,4.535174552,0,0.847532852,4.76385E-05,12.5551921,14.32843,0,0,0.273950364,0,0,0.000247095,0
20,556,20556,0.596897627,0,0.080111141,0,0.507914656,3.32152,0,0,0.013252117,0,0,0,0
20,557,20557,4.930567043,0,1.931204118,0.003177198,17.74107372,13.34937,0,0,0.78079415,0,0,0.035652829,0
20,558,20558,1.313615276,0,0.47402053,0.000142916,6.578721032,8.40304,0,0,0.058827868,0,0,0,0
20,559,20559,173.6536664,0,6.952978853,0.001986234,105.1488152,112.26569,0,0,3.818735831,0,0,0.002349474,0
20,560,20560,3.817439679,0,1.918181716,0.010242288,15.30132328,14.37732,0.038771936,0,0.270962212,0,0,0.000204099,0
20,561,20561,3.100035195,0,1.211467645,0.005097325,17.14379098,5.789,0,0,0.22788555,0,0,0.017600575,0
