CVE ESTADO,CVE MUNICIPIO,Suma de   SO2,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
20,467,20467,0,0,0.005137023,2.330171212,0.001107454,0,0,0.009041297,0.734173353,0,0,0,0,0,0,0.303548836,0
20,468,20468,0,0,0.000415113,2.230706505,5.99408E-05,0,0,0,0.4732257,0,0,0,0,0,0,0.223082077,0
20,469,20469,0,0.000252899,0.009466058,3.96702591,0.000967371,2.381826231,0,0.08346134,0.184207944,0,0,0,0,0,0,0.067568151,0
20,470,20470,0,0,0.000207556,0.940566308,0.00048774,0,0,0.003617525,0.088181344,0,0,0,0,0,0,0.104576036,0
20,471,20471,0,0,0.000207556,0.101755411,3.59645E-05,0,0,0,0.009277505,0,0,0,0,0,0,0.004141292,0
20,472,20472,0,0,0.001868008,0.370569857,0.000335669,0,0,0.003826091,0.129347051,0,0,0,0,0,0,0.030324582,0
20,473,20473,0,0,0.000155667,0.249279744,0.000119882,0,0,0.000368156,0.012160114,0,0,0,0,0,0,0.005521722,0
20,474,20474,0,0,0.000830226,0.385703944,0.000287716,0,0,0.015452794,0.090998795,0,0,0,0,0,0,0.053892909,0
20,475,20475,0,0.014119797,0.004039938,1.016069718,0.002823716,0,0,0.004091356,0.076885118,0,0,0,0,0,0,0.029481733,0
20,476,20476,0,0,0.000118604,0.051454334,7.1929E-05,2.591885006,0,0.000945499,0.003485797,0,0,0,0,0,0,0.001509495,0
20,477,20477,0,0.000220323,0.000118604,0.239946739,0,0,0,0.0035065,0.094413346,0,0,0,0,0,0,0.017409138,0
20,478,20478,0,0,0.000118604,0.355891455,5.99408E-05,0,0,0,0.106720769,0,0,0,0,0,0,0.03456688,0
20,479,20479,0,0,5.93018E-05,0.045409996,0,0,0,0,0.005749401,0,0,0,0,0,0,0.002300718,0
20,480,20480,0,0.000474534,8.89528E-05,0.19200805,1.19882E-05,0,0,0,0.025023011,0,0,0,0,0,0,0.016012995,0
20,481,20481,0,3.27987E-05,0.000177906,0.387756261,3.59645E-05,0,0,0,0.037975816,0,0,0,0,0,0,0.047467734,0
20,482,20482,0,0,0.022134415,4.238801624,0.004781145,0,0,0.092102814,0.584703651,0,0,0,0,0,0,0.389887477,0
20,483,20483,0,0.000435106,0.001838357,0.639029867,0.000251751,0.007134036,0,0.007110221,0.05972359,0,0,0,0,0,0.305589026,0.023206947,0
20,484,20484,0,3.21008E-05,0.001445483,0.59653014,0.000479526,0,0,0.000892307,0.020495172,0,0,0,0,0,0,0.007520541,0
20,485,20485,0,0,0.000385462,0.505690582,3.59645E-05,0,0,0,0.079863147,0,0,0,0,0,0,0.052097227,0
20,486,20486,0,0.000148082,0.001126735,0.331676846,0.00013187,0,0,0.001860696,0.097598193,0,0,0,0,0,0,0.033780147,0
20,487,20487,0,5.439E-05,0.000177906,0.284496078,4.79526E-05,0,0,0.000326048,0.040207217,0,0,0,0,0,0,0.017455152,0
20,488,20488,0,0,2.96509E-05,0.020735404,0.00013187,0,0,0,0.004742739,0,0,0,0,0,0,0.002506099,0
20,489,20489,0,0,0.000207556,0.811132246,2.39763E-05,0,0,0.004469242,0.08854795,0,0,0,0,0,0,0.054173484,0
20,490,20490,0,0,8.89528E-05,0.527600411,3.59645E-05,0,0,0,0.049029393,0,0,0,0,0,0,0.020236215,0
20,491,20491,0,0.001300307,0.000266858,0.563570797,0.000499729,0,0,0.000660182,0.0661755,0,0,0,0,0,0,0.023861248,0
20,492,20492,0,0,0.000296509,0.598248973,0.000200128,0,0,0,0.078498128,0,0,0,0,0,0,0.027810627,0
20,493,20493,0,6.47599E-05,5.93018E-05,0.044949182,2.39763E-05,0,0,0.00109022,0.098901169,0,0,0,0,0,0,0.023655867,0
20,494,20494,0,7.69164E-05,8.89528E-05,0.739892467,0,0,0,0.492357963,0.046471157,0,0,0,0,0,0,0.020557418,0
20,495,20495,0,0.000102709,0.000385462,0.524720736,8.39171E-05,0.063909812,0,0,0.038677784,0,0,0,0,0,0,0.05919264,0
20,496,20496,0,0,0.000177906,0.211621791,1.19882E-05,0,0,0.00037031,0.026656269,0,0,0,0,0,0,0.008198411,0
20,497,20497,0,0,0.000303922,0.552802799,0.000799537,0.131113449,0.159750027,0.0001098,0.020100013,0,0,0,0,0,0,0.02031298,0
20,498,20498,0,0,0.000148255,1.072135489,5.99408E-05,0,0,0.010089677,0.778690611,0,0,0,0,0,0,0.776879416,0
20,499,20499,0,5.44318E-06,0.001052608,0.123846649,0.000179822,0.049938253,0,0.000986496,0.011423231,0,0,0,0,0,0,0.006611477,0
20,500,20500,0,0.000404749,0.001134148,1.496350611,0.000143858,1.712168686,0,0.020014741,0.171302334,0,0,0,0,0,0,0.052539414,0
20,501,20501,0,1.08166E-05,0.000118604,0.116779632,9.59053E-05,0,0,0.000217774,0.006357106,0,0,0,0,0,0,0.00326859,0
20,502,20502,0,0,0.000422526,0.957278724,0.000547681,0,0,0.007260455,0.091622629,0,0,0,0,0,0,0.051019818,0
20,503,20503,0,6.96169E-05,0.000474415,0.064327118,0.000499729,0,0,0,0.00555329,0,0,0,0,0,0,0.001784459,0
20,504,20504,0,0.001805853,0.000444764,0.205285374,2.39763E-05,0,0,0.001024647,0.027050634,0,0,0,0,0,0,0.007160282,0
20,505,20505,0,0,0.002824251,0.359277907,0.001911431,0,0.022821432,0.003746139,1.1685183,0,0,0,0,0,0,0.122734872,0
20,506,20506,0,5.52413E-05,5.93018E-05,0.134302217,0.000107893,0,0,7.46361E-05,0.026718004,0,0,0,0,0,0,0.008158008,0
20,507,20507,0,0,0.00086729,0.484867091,0.000119882,0,0,0.007299587,0.061000017,0,0,0,0,0,0,0.052692047,0
20,508,20508,0,0,0.000355811,0.127392079,5.99408E-05,0,0,0.000151894,0.145030039,0,0,0,0,0,0,0.026149621,0
20,509,20509,0,0,0.000578193,1.520185783,5.99408E-05,0,0,0.016556484,0.246004819,0,0,0,0,0,0,0.06846038,0
20,510,20510,0,0.000388001,5.93018E-05,0.127999215,1.19882E-05,0,0,0,0.009024472,0,0,0,0,0,0,0.004893234,0
20,511,20511,0,0,0.000237207,0.539303091,3.59645E-05,0,0,0,0.066354897,0,0,0,0,0,0,0.033511917,0
20,512,20512,0,9.18502E-05,5.93018E-05,0.13494751,1.19882E-05,0.029619577,0,0,0.021680882,0,0,0,0,0,0,0.007169485,0
20,513,20513,0,0,0.002438789,1.393488952,0.000383621,0,0,0,0.085946043,0,0,0,0,0,0,0.147537731,0
20,514,20514,0,0,2.96509E-05,0.204164905,0,0,0,0.000141726,0.01794557,0,0,0,0,0,0,0.008702773,0
20,515,20515,0,0,0.02884024,4.396472302,0.008034747,0,0.114107162,0.117682924,0.934199083,0,0,0,0,0,0.38331109,0.16589858,0
20,516,20516,0,0.000548212,0.000711622,0.792243632,0.00013187,0,0,0.000896989,0.101289774,0,0,0,0,0,0,0.026084527,0
20,517,20517,0,9.20037E-05,0.000474415,0.864676193,4.79526E-05,0,0.022821432,0.003981593,0.04155122,0,0,0,0,0,0,0.024351694,0
20,518,20518,0,0,5.93018E-05,0.018348748,1.19882E-05,0,0,0,0.002873002,0,0,0,0,0,0,0.001733956,0
20,519,20519,0,8.29039E-05,0.000912507,0.24350278,5.99408E-05,0,0,0.00021455,0.031420632,0,0,0,0,0,0,0.010393632,0
20,520,20520,0,0.000233778,0.001623388,0.621192618,0.000703527,0,0,0.001077896,0.115324035,0,0,0,0,0,0,0.026991347,0
20,521,20521,0,4.57088E-05,2.96509E-05,0.049060413,0,0,0,0,0.004345946,0,0,0,0,0,0,0.002348977,0
20,522,20522,0,0,0.000118604,0.194541984,0.000419586,0,0,0.001170876,0.010980772,0,0,0,0,0,0,0.004758558,0
20,523,20523,0,0.000131753,0.000422526,0.152927082,5.99408E-05,0,0,0.00028977,0.124137483,0,0,0,0,0,0,0.030818394,0
20,524,20524,0,0,5.93018E-05,0.065281277,0.001546473,0,0,1.40273E-05,0.014098464,0,0,0,0,0,0,0.003428631,0
20,525,20525,0,0,0.004677433,1.262348849,0.001422817,3.940377674,0.342321487,0.015528329,0.434402216,0,0,0,0,0,0.114816686,0.316444079,0
20,526,20526,0,0,0.004544004,2.312922911,0.000575432,0,0.068464297,0.001725841,0.135616707,0,0,0,0,0,0,0.119798034,0
20,527,20527,0,2.70066E-05,0.000118604,0.435386756,0.000647361,0,0,0.001000542,0.019696925,0,0,0,0,0,0,0.008248915,0
20,528,20528,0,2.04468E-05,0.00032616,0.183086884,0.000715619,0,0,0.000235094,0.013963912,0,0,0,0,0,0,0.006598009,0
20,529,20529,0,0,2.96509E-05,0.143725467,4.79526E-05,0,0,0.034023198,0.000267129,0,0,0,0,0,0,0.000392805,0
20,530,20530,0,0.000419181,0.000385462,0.469614704,0.003160254,0,0,0.001247874,0.07553355,0,0,0,0,0,0,0.030914912,0
20,531,20531,0,0,0.005841232,0.289418358,8.39171E-05,0,0,0.000135099,0.047683249,0,0,0,0,0,0,0.018900676,0
20,532,20532,0,6.53182E-05,5.93018E-05,0.662415307,0,0,0,0,0.071079449,0,0,0,0,0,0,0.033704055,0
20,533,20533,0,0,0.000266858,0.220910981,0.000128199,0,0,0,0.055021672,0,0,0,0,0,0,0.016879412,0
20,534,20534,0,3.16542E-05,0.00032616,0.59854457,0.000631598,0,0,0.000138558,0.148589008,0,0,0,0,0,0,0.041311462,0
20,535,20535,0,0.000146003,0.000296509,0.460779109,0.000200128,0,0,0.032455861,0.046060791,0,0,0,0,0,0,0.018800118,0
20,536,20536,0,0,8.89528E-05,0.082998701,3.59645E-05,0,0,0.000131245,0.008089859,0,0,0,0,0,0,0.004466759,0
20,537,20537,0,0,0.001341704,0.750436987,0.000424233,0,0,0.001566323,0.041175252,0,0,0,0,0,0,0.013383443,0
20,538,20538,0,7.09986E-05,6.67146E-05,0.105030977,7.1929E-05,0,0,0,0.059796299,0,0,0,0,0,0,0.017396344,0
20,539,20539,0,0.000400702,0.001917102,0.110290848,0.000203799,0,0,0.00110245,0.065270694,0,0,0,0,0,0,0.008082814,0
20,540,20540,0,6.22477E-05,0.004106653,0.471808346,0.004099802,0,0,0.00203165,0.049490086,0,0,0,0,0,0,0.025201276,0
20,541,20541,0,0,0.000355811,0.361644906,0.000107893,0,0,0.000117542,0.009836,0,0,0,0,0,0,0.017277829,0
20,542,20542,0,0,0.000148255,0.134306241,2.39763E-05,0,0.022821432,0,0.036769489,0,0,0,0,0,0,0.015536017,0
20,543,20543,0,0,0.000533717,0.943252392,7.1929E-05,5.785307882,0,0.000223032,0.148663899,0,0,0,0,0,0,0.072170708,0
20,544,20544,0,0.000334435,0.000392875,0.173788065,7.1929E-05,0,0,0.000339621,0.010170928,0,0,0,0,0,0,0.004287191,0
20,545,20545,0,0.000644389,0.004366099,0.581968027,0.000371633,0,0,0.00250933,0.260329127,0,0,0,0,0,0.037094622,0.014314953,0
20,546,20546,0,0.000118271,0.002023676,0.432504047,0.010768124,0,0,0.002009782,0.040803198,0,0,0,0,0,0,0.014712248,0
20,547,20547,0,8.97427E-05,0.000355811,0.146932506,4.79526E-05,0,0,0,0.009882853,0,0,0,0,0,0,0.00659352,0
20,548,20548,0,0,0.00086729,0.221009937,0.000335669,0,0,0,0.060023659,0,0,0,0,0,0,0.019752503,0
20,549,20549,0,0.000884866,0.002194168,1.636864784,0.000563444,0,0,0.005875506,0.228385209,0,0,0,0,0,0,0.049261172,0
20,550,20550,0,0.000191419,0.004247495,0.432673012,0.000571658,0,0,0.000728393,0.041578141,0,0,0,0,0,0,0.01522514,0
20,551,20551,0,0.001371054,0.010770698,0.999053766,0.004235418,0,0.775928704,0.010834384,0.214184075,0,0,0,0,0,0.075955654,0.064594052,0
20,552,20552,0,2.87512E-05,0.000266858,0.08845266,0.000251751,0,0,0,0.013340127,0,0,0,0,0,0,0.006004985,0
20,553,20553,0,0,0.013319251,0.670778218,0.029173762,0.079487197,0.114107162,0.001227216,0.045360463,0,0,0,0,0,0.054758727,0.016008506,0
20,554,20554,0,3.97073E-05,0.000481828,0.936293197,0.000107893,0,0,0.007152953,0.136248837,0,0,0,0,0,0,0.042785493,0
20,555,20555,0,0.000693894,0.000118604,0.386805945,1.19882E-05,0,0,0.000115233,0.065788285,0,0,0,0,0,0,0.027166426,0
20,556,20556,0,7.18779E-05,0,0.036564479,0,0,0,0,0.003109727,0,0,0,0,0,0,0.001977495,0
20,557,20557,0,0,0.004195606,0.885882573,0.000799537,0,0,0.001911411,0.285471887,0,0,0,0,0,0,4.111410656,0
20,558,20558,0,0,0.000177906,0.216241164,3.59645E-05,0,0,0.000955217,0.013484732,0,0,0,0,0,0,0.004444313,0
20,559,20559,0,0,0.003824969,3.171669764,0.000499832,0,0,0.13754594,0.963641414,0,0,0,0,0,0,0.25830887,0
20,560,20560,0,5.44179E-05,0.001408419,0.87526658,0.002577455,0.035670181,0,0.000434225,0.06835024,0,0,0,0,0,0,0.022439292,0
20,561,20561,0,0,0.000689384,0.552278515,0.001282733,0,0,0.007048138,0.052877915,0,0,0,0,0,0,2.03047111,0
20,562,20562,0,0,0.000533717,0.178453921,0.00044821,0,0.022821432,0.001239265,0.031940997,0,0,0,0,0,0,0.008327476,0
20,563,20563,0,0.000339669,0.000126016,0.229703328,0.000639916,0,0,0.000116971,0.04686593,0,0,0,0,0,0,0.013175817,0
20,564,20564,0,0,0.000185318,0.245493549,0.00195407,0,0,0,0.023599328,0,0,0,0,0,0,0.011318409,0
20,565,20565,0,0.001636304,0.014926603,2.075224431,0.002447436,0,0,0.018015907,0.159894687,0,0,0,0,0,0.118349507,0.059516761,0
20,566,20566,0,0.000742311,0.00032616,0.536294685,7.1929E-05,3.991710769,0,0,0.16886444,0,0,0,0,0,0,0.051904191,0
20,567,20567,0,4.10332E-05,0.000622669,0.493963743,4.79526E-05,0,0,0.003994914,0.234671174,0,0,0,0,0,0,0.031311309,0
20,568,20568,0,1.11655E-05,0.000237207,0.202487152,0.002825536,0.018218763,0,0.002489004,0.014716574,0,0,0,0,0,0,0.006837509,0
20,569,20569,0,0,0.00032616,0.326259045,2.39763E-05,0,0,0,0.054378197,0,0,0,0,0,0,0.017749195,0
20,570,20570,0,0.004381483,0.006871602,1.680870426,0.001723498,1.498689471,0,0.016448049,0.295402171,0,0,0,0,0,0,0.119353153,0
21,001,21001,0,0,0.014912189,2.394687418,0.008690682,0.126462377,0.023563129,0.054604645,0.157870276,0,0,0,0,0,0.673444069,0.358640992,0
21,002,21002,0,0,0.002285301,1.021015263,0.000244077,0,0,0.011066756,0.040067858,0,0,0,0,0,0,0.307271244,0
21,003,21003,0,0,0.014308936,2.279897785,0.002863804,0.029211344,0.047126258,0.078271368,0.071770322,0,0,0,0,0,0,0.218886132,0
21,004,21004,0,0.003131924,0.012023635,2.513729883,0.004671745,0.07302836,0,0.022000581,0.029894568,0,0,0,0,0,0,0.340442986,0
21,005,21005,0,0,0.000471804,0.488956098,0.008552125,0,0,0.001109407,0.07206228,0,0,0,0,0,0,0.06400452,0
21,006,21006,0,0,0.001850357,2.013209778,0.000174341,0,0,0.007136612,0.007230358,0,0,0,0,0,0,0.050987207,0
21,007,21007,0,0,0.000294878,0.511160612,8.80279E-05,0,0,0.015105832,0.013695721,0,0,0,0,0,0,0.050123758,0
21,008,21008,0,0,0.001157395,0.660409226,0.000104604,0.159802411,0,0.006213669,0.060843402,0,0,0,0,0,0.069759147,0.112321229,0
21,009,21009,0,0,0.000420201,0.205643103,1.74341E-05,0,0,0.099061536,0.02373338,0,0,0,0,0,0,0.067837213,0
21,010,21010,0,0.000387303,0.014028802,6.325335615,0.040618581,0.706749919,2.073555355,0.309228014,0.271290064,0,0,0,0,0,0,0.280074424,0
21,011,21011,0,0,0.000648731,0.224484809,0.000104604,0,0,0.00068857,0.004941249,0,0,0,0,0,0,0.0163946,0
21,012,21012,0,0,0.001326949,0.271207121,0.000139473,0.408114818,0.023563129,0.001220332,0.068294595,0,0,0,0,0,0,0.128533667,0
21,013,21013,0,0,0.014397399,1.32661628,0.010501262,0,0,0.003774633,0.356441886,0,0,0,0,0,0.26830441,0.127549991,0
21,014,21014,0,0,0.000825657,0.700516367,0.000139473,0,0,0.004906578,0.00323842,0,0,0,0,0,0,0.040141268,0
21,015,21015,0,0.000128403,0.0327485,1.499264254,0.018810981,0.061989706,0.094252516,0.002914322,0.09152752,0,0,0,0,0,0.474898805,0.144418213,0
21,016,21016,0,0.02868214,0.000589755,1.155295969,0.00033382,0.361765805,0,0.022142166,0.027119223,0,0,0,0,0,0,0.076906706,0
21,017,21017,0,8.37692E-05,0.005381516,2.649249841,0.002041136,0,0,0.004495652,0.026467092,0,0,0,0,0,0.075125235,0.074573572,0
21,018,21018,0,0,0.000294878,0.452577454,6.97363E-05,0,0,0.00268408,0.017484909,0,0,0,0,0,0,0.089387005,0
21,019,21019,0,0.00178648,0.059248284,5.347305939,0.012283289,0.155319534,0.023563129,0.036660392,0.160675776,0,0,0,0,0,0.810279317,0.436416977,0
21,020,21020,0,0.000462252,0.001835613,0.277889028,0.002879193,0,0,0.000688262,0.193908316,0,0,0,0,0,0,0.064671234,0
21,021,21021,0,0.000145152,0.00030225,0.093583362,1.74341E-05,0,0,0.000760454,0.248806278,0,0,0,0,0,0,0.018963088,0
21,022,21022,0,0.001402666,0.002086259,1.194498305,0.000505588,0,0,0.006221455,0.123363352,0,0,0,0,0,0,0.133302674,0
21,023,21023,0,0,0.001363809,0.624286127,0.0002275,0.690033605,0.023563129,0.002757267,0.136256964,0,0,0,0,0,0,0.232604405,0
21,024,21024,0,0,0.000206414,0.093346439,6.97363E-05,0,0,0.00197021,0.004067933,0,0,0,0,0,0,0.020912224,0
21,025,21025,0,0,0.003029867,0.984308203,0.000488154,0,0,0.0040785,0.045822754,0,0,0,0,0,0,0.162488706,0
21,026,21026,0,4.32663E-05,0.002808709,0.907126736,0.000366115,0.120262697,0,0.003844038,0.061165171,0,0,0,0,0,0,0.105408173,0
21,027,21027,0,7.11801E-05,0.000184299,0.68766092,8.71703E-05,0,0,0.010895274,0.006136503,0,0,0,0,0,0,0.088111869,0
21,028,21028,0,0,0.000176927,0.42510143,3.48681E-05,0,0,0.000245076,0.001645161,0,0,0,0,0,0,0.014634913,0
21,029,21029,0,0,0.000737194,0.503166056,0.000122038,0,0,0.000538354,0.002790793,0,0,0,0,0,0,0.017329093,0
21,030,21030,0,0,0.000147439,0.112823488,1.74341E-05,0,0,0.000445945,0.001684611,0,0,0,0,0,0,0.015414568,0
21,031,21031,0,0.001632955,0.001091047,0.352289031,0.000209209,0,0,0.001025478,0.103391647,0,0,0,0,0,0,0.078256893,0
21,032,21032,0,0,5.89755E-05,0.229305157,0,0,0,0.001969991,0.019729186,0,0,0,0,0,0,0.035521634,0
21,033,21033,0,0.000192605,0.000737194,0.712524794,0.00598846,0,0,0.003971902,0.045804293,0,0,0,0,0,0,0.060678238,0
21,034,21034,0,0,0.012096368,1.069895515,0.024341211,0,15.57522829,0.038261813,0.032816459,0,0,0,0,0,0,0.065990088,0
21,035,21035,0,0,0.004577975,1.533331695,0.003959293,0,0,0.006166751,0.621882511,0,0,0,0,0,0.53660882,0.169155844,0
21,036,21036,0,0,0.000678219,2.060366462,0.000104604,0,0,0.528375285,0.038075037,0,0,0,0,0,0,0.148589728,0
21,037,21037,0,0.000170134,0.000353853,0.215178258,0.000383549,0,0,0.001741135,0.017910686,0,0,0,0,0,0,0.116571074,0
21,038,21038,0,0.001436442,0.002233698,0.251326326,0.001168496,0,0,0.002134642,0.008333422,0,0,0,0,0,0.230741792,0.044134264,0
21,039,21039,0,0,0.001208998,1.445443253,0.000139473,0,0,0.008682149,0.008929798,0,0,0,0,0,0,0.068826354,0
21,040,21040,0,0,0.000501292,0.479402568,0.000262369,0.146056721,0,0.004555983,0.079875173,0,0,0,0,0,0,0.135237237,0
21,041,21041,0,0,0.026375413,0.409884253,0.123177844,0,0.070689387,0.000604509,0.017684897,0,0,0,0,0,0,0.031089627,0
21,042,21042,0,0,0.000361225,0.48166098,5.23022E-05,0,0,0.008392097,0.022447257,0,0,0,0,0,0,0.098695494,0
21,043,21043,0,0,0.00839664,5.979051408,0.00523708,0,0,0.008205116,0.031478631,0,0,0,0,0,0,0.269417933,0
21,044,21044,0,0.000409216,0.002410624,0.880908718,0.000261511,0.247283626,0,0.00444223,0.573532416,0,0,0,0,0,0.539291864,0.753069575,0
21,045,21045,0,0.000210749,0.014434259,1.15440367,0.004413396,2.345491304,0,0.023821748,0.399138938,0,0,0,0,0,0.453434453,0.669915069,0
21,046,21046,0,0,0.002270558,0.332817987,0.004347095,0.205037346,0.117815645,0.002051987,0.010396435,0,0,0,0,0,0.38635835,0.03814477,0
21,047,21047,0,0,0.009141206,1.552830489,0.000680786,0,0,0.026050184,0.262065789,0,0,0,0,0,0,0.277178044,0
21,048,21048,0,0.000662952,0.003440634,1.027257743,0.001244481,0,0,0.005742465,0.076151785,0,0,0,0,0,0,0.136253702,0
21,049,21049,0,0,0.000648731,2.310231986,0.000104604,0,0,0,0.014214033,0,0,0,0,0,0,0.07420269,0
21,050,21050,0,0,0.000648731,3.128956664,3.48681E-05,0,0,0.01243204,0.050487402,0,0,0,0,0,0,0.119826313,0
21,051,21051,0,0.00156317,0.012075238,1.883214737,0.004116727,1.121560147,0,0.026184882,2.804841504,0,0,0,0,0,0.528559687,0.333921578,0
21,052,21052,0,0,0.000331737,0.141732195,0.005267462,0,0,5.55296E-05,0.002332691,0,0,0,0,0,0,0.011403355,0
21,053,21053,0,0.009489421,0.016277244,5.250358409,0.007062078,0.469375138,1.060340807,0.059190522,0.28781762,0,0,0,0,0,0,0.804254611,0
21,054,21054,0,5.75721E-05,0.006839613,2.049932602,0.009228237,0.277335288,0,0.002095591,0.083748034,0,0,0,0,0,0.101955676,8.346395701,0
21,055,21055,0,0,0.000692962,0.526909344,0.000767099,3.527749703,0,0.007675301,0.008154029,0,0,0,0,0,0,0.035077158,0
21,056,21056,0,0,0.00026539,0.190703311,3.48681E-05,0,0,0.000291067,0.001932155,0,0,0,0,0,0,0.011111896,0
21,057,21057,0,0.000674117,0.000766682,1.017082937,0.000104604,0,0,0.006330417,0.047989115,0,0,0,0,0,0,0.099216478,0
21,058,21058,0,4.10751E-05,0.002189466,2.240210346,0.000523022,0.94004025,0,0.0098877,0.081955033,0,0,0,0,0,0,0.174360219,0
21,059,21059,0,0,0.000862517,0.171110675,0.000104604,0,0,0.001976662,0.012674394,0,0,0,0,0,0,0.445193299,0
21,060,21060,0,1.75159E-05,0.00149955,0.367657735,0.000349868,0,0,0.002317922,0.027319102,0,0,0,0,0,0,0.042890096,0
21,061,21061,0,0,0.000567639,2.010130421,1.74341E-05,0,0,0,0.031785079,0,0,0,0,0,0,0.155712271,0
21,062,21062,0,0,0.00095098,0.453856234,5.23022E-05,0,0,0.000734051,0.390523078,0,0,0,0,0,0,0.061483395,0
21,063,21063,0,0.00111655,0.003545903,0.463655495,0.001297012,0,0,0.003743845,0.114231982,0,0,0,0,0,0.555390128,0.202318113,0
21,064,21064,0,0,0.002594923,2.173827443,0.000453286,0,0,0.04477315,0.036657162,0,0,0,0,0,0,0.600716375,0
21,065,21065,0,0.000911105,0.003789177,0.733630704,0.00075138,0,0,0.004817763,0.030139676,0,0,0,0,0,0,0.211643362,0
21,066,21066,0,0,0.001592339,0.659609263,0.000174341,0,0,0.009213618,0.043512328,0,0,0,0,0,0,0.150465999,0
21,067,21067,0,0,0.004555859,0.597210673,0.001791269,0.169947688,0,0.00164203,0.134847022,0,0,0,0,0,0,0.277524153,0
21,068,21068,0,0,0.000766682,1.182594409,0.000104604,0,0,0.002520063,0.007282731,0,0,0,0,0,0,0.051078288,0
21,069,21069,0,0.000413124,0.00266127,2.361623238,0.000401841,0.117968344,0,0.002432801,0.375576565,0,0,0,0,0,0.260255277,1.628217518,0
21,070,21070,0,0.000204608,0.00026539,0.870097762,0.002547946,0,0,0,0.018489867,0,0,0,0,0,0,0.095059536,0
21,071,21071,0,0,0.032200635,4.47410809,0.004453536,0.021570908,0,0.110843498,0.031725751,0,0,0,0,0,0,0.117713231,0
21,072,21072,0,0,0.002248442,2.5296187,0.000401841,0,0,0.041017434,0.011338734,0,0,0,0,0,0,0.348650518,0
21,073,21073,0,0,0.00292666,0.941180773,0.000244077,0,0,0.022416354,0.186505943,0,0,0,0,0,0,0.110153499,0
21,074,21074,0,0.00014236,0.020043981,1.514391953,0.054138752,0,0.117815645,0.030907827,0.253846779,0,0,0,0,0,0.324648336,0.278300164,0
21,075,21075,0,5.39573E-05,0.00364911,1.485359597,0.002238122,0,0,0.001746757,0.016550515,0,0,0,0,0,0,0.07603087,0
21,076,21076,0,6.69232E-05,0.003133075,3.033819276,0.002892314,0,0,0.000977921,0.049525101,0,0,0,0,0,0,0.444796439,0
21,077,21077,0,0,0.000383341,0.806823948,0.000156907,0,0,0.002077857,0.008391363,0,0,0,0,0,0,0.043391042,0
21,078,21078,0,0,0.000604499,2.351741922,0.000244934,0.01569488,0,0.001189034,0.007919121,0,0,0,0,0,0,0.078147595,0
21,079,21079,0,0.000228474,0.000928864,0.227477996,0.000559605,0,0,0.013131559,0.093335252,0,0,0,0,0,0,0.069247149,0
21,080,21080,0,0,0.000117951,0.415360934,5.23022E-05,0,0,7.56635E-05,0.003921083,0,0,0,0,0,0,0.017261693,0
21,081,21081,0,0,0.000294878,0.504852451,0.00014033,0,0,0.001386494,0.043157564,0,0,0,0,0,0,0.089660248,0
21,082,21082,0,0.013599583,0.002897173,0.342047285,0.000435852,0,0,0.003059657,0.023418759,0,0,0,0,0,0,0.13363421,0
21,083,21083,0,0.0023156,0.000906749,3.248077263,0.000351254,1.982453186,0,0.025601957,0.154751337,0,0,0,0,0,0,0.461407812,0
21,084,21084,0,0,0.000715078,1.026045225,0.000174341,0,0,0.000783331,0.004636056,0,0,0,0,0,0,0.029043945,0
21,085,21085,0,0.002633663,0.03898282,3.345164369,0.007704218,0,0,0.040159138,3.500582446,0,0,0,0,0,0.560756216,0.482722615,0
21,086,21086,0,0,8.84633E-05,1.801950946,3.48681E-05,0,0,0.09228075,0.016244332,0,0,0,0,0,0,0.157807137,0
21,087,21087,0,0,0.00292666,1.884739157,0.001011176,0,0,0.011445148,0.154441333,0,0,0,0,0,0,0.214678184,0
21,088,21088,0,0,0.000678219,0.643647206,6.97363E-05,0,0,0.000814435,0.021604477,0,0,0,0,0,0,0.087328572,0
21,089,21089,0,0,0.002594923,1.720069645,0.000453286,0,0,0,0.021382086,0,0,0,0,0,0,0.139572698,0
21,090,21090,0,0,0.003765536,0.556736516,0.012274127,0,4.830441452,0.036345028,0.02637283,0,0,0,0,0,0,0.047444152,0
21,091,21091,0,0,0.004511627,0.193398761,0.000435852,0,0,0.001516219,0.000457744,0,0,0,0,0,0,0.001384433,0
21,092,21092,0,0,0.000648731,0.661131215,0.003626285,0,0,0,0.021623008,0,0,0,0,0,0,0.305808328,0
21,093,21093,0,0,0.000206414,0.814299935,0,1.777159439,0,0.008388564,0.06989751,0,0,0,0,0,0,0.161443095,0
21,094,21094,0,0.000175857,0.011286441,1.262143163,0.002672113,2.899979421,0,0.010295203,0.460340284,0,0,0,0,0,0.815645406,0.477567059,0
21,095,21095,0,0,8.84633E-05,0.04460145,8.71703E-05,0,0,0.000111604,0.001510377,0,0,0,0,0,0,0.008088003,0
