GRIDCODE,CVENTMUN,POB URBANA en CELL,POBTOT en MUN,Furb
183834,15104,6459,664128,0.009725535
183835,15104,1083,664128,0.00163071
183836,9005,3836,1185772,0.003235023
183837,9005,4751,1185772,0.004006672
183838,9005,99,1185772,8.34899E-05
183839,15104,557,664128,0.000838694
183840,15033,4022,1655021,0.002430181
183841,15033,1677,1655021,0.00101328
183845,15099,6128,216861,0.028257732
183846,15099,0,216861,0
183847,15099,3840,216861,0.017707195
183848,15099,1084,216861,0.004998594
183849,15099,677,216861,0.003121815
183850,15099,477,216861,0.002199566
183851,15099,780,216861,0.003596774
183858,29021,95,12177,0.007801593
183860,29020,41,7809,0.005250352
183868,29055,60,2642,0.022710068
183879,29030,0,8100,0
183880,29030,0,8100,0
183894,21170,522,3933,0.132723112
183895,21170,33,3933,0.008390542
183899,30128,1,49271,2.02959E-05
183900,30128,4,49271,8.11837E-05
183902,30128,523,49271,0.010614763
183903,30128,1792,49271,0.036370279
183912,30038,10,69902,0.000143057
183913,30038,45,69902,0.000643758
183914,30038,1487,69902,0.021272639
183915,30038,1892,69902,0.027066464
183916,30065,350,26792,0.013063601
183917,30065,2927,26792,0.10924903
183919,30065,41,26792,0.001530308
183932,30191,0,17648,0
183933,30191,571,17648,0.032354941
184709,14021,3,17733,0.000169176
184710,14021,2,17733,0.000112784
184748,14108,1304,27523,0.047378556
184749,14108,32,27523,0.001162664
184764,14056,3,697,0.004304161
184765,14056,10,697,0.014347202
184779,16075,2,42273,4.73115E-05
184780,16075,2485,42273,0.058784567
184796,16065,1519,25309,0.060018175
184797,16056,0,24484,0
184798,16056,1877,24484,0.07666231
184799,16056,331,24484,0.013519033
184800,16056,2366,24484,0.096634537
184802,16090,2,12723,0.000157196
184803,16090,9,12723,0.00070738
184806,16032,616,2573,0.23940925
184809,16100,2,7109,0.000281334
184810,16100,38,7109,0.005345337
184816,16048,1,2494,0.000400962
184817,16048,273,2494,0.109462711
184833,16101,1,1072,0.000932836
184834,16101,53,1072,0.049440299
184849,16098,311,9122,0.034093401
184850,16098,1343,9122,0.147226485
184851,16098,4,9122,0.0004385
184854,16061,348,6795,0.051214128
184856,16061,905,6795,0.133186166
184857,16061,598,6795,0.088005887
184866,15074,209,47414,0.004407981
184867,15074,998,47414,0.021048635
184868,15074,13,47414,0.000274181
184869,15042,15,84070,0.000178423
184870,15042,677,84070,0.008052813
184871,15042,207,84070,0.002462234
184872,15042,1289,84070,0.015332461
184873,15042,2694,84070,0.032044725
184874,15042,57,84070,0.000678006
184875,15042,2587,84070,0.030771976
184876,15042,0,84070,0
184877,15047,1489,6718,0.221643346
184879,15047,156,6718,0.023221197
184880,15047,1750,6718,0.260494195
184886,15060,294,331351,0.000887277
184887,15060,70,331351,0.000211256
184889,15013,14,488274,2.86724E-05
184890,15013,0,488274,0
184891,15013,0,488274,0
184892,15013,967,488274,0.001980445
184893,15104,1973,664128,0.002970813
184894,15104,1326,664128,0.001996603
184895,9005,3630,1185772,0.003061297
184896,9005,1100,1185772,0.000927666
184897,9005,834,1185772,0.000703339
184898,15104,2922,664128,0.004399754
184899,15033,1923,1655021,0.001161919
184900,15033,1357,1655021,0.000819929
184903,15011,572,39003,0.014665539
184904,15099,599,216861,0.002762138
184905,15099,879,216861,0.004053288
184906,15099,2446,216861,0.011279114
184907,15099,1627,216861,0.007502502
184908,15099,96,216861,0.00044268
184909,15093,326,15379,0.021197737
184910,15093,3084,15379,0.200533195
184928,29003,388,480,0.808333333
184929,29003,92,480,0.191666667
184936,29047,4,2389,0.001674341
184937,29047,159,2389,0.066555044
184949,21044,1372,5275,0.260094787
184950,21044,66,5275,0.012511848
184958,30128,58,49271,0.001177163
184959,30128,905,49271,0.018367803
184973,30038,700,69902,0.01001402
184974,30038,886,69902,0.012674888
184975,30065,100,26792,0.003732457
184976,30065,2038,26792,0.076067483
184977,30065,23,26792,0.000858465
184978,30065,298,26792,0.011122723
185770,14021,1031,17733,0.058140191
185771,14021,382,17733,0.021541758
185788,14099,690,4102,0.168210629
185789,14099,5,4102,0.001218918
185793,14099,1885,4102,0.459531936
185794,14099,710,4102,0.173086299
185806,14121,348,25431,0.013684086
185838,16075,125,42273,0.00295697
185839,16075,16,42273,0.000378492
185855,16065,104,25309,0.00410921
185856,16056,0,24484,0
185857,16056,37,24484,0.001511191
185859,16056,13,24484,0.000530959
185865,16032,3,2573,0.001165954
185870,16100,39,7109,0.005486004
185913,16061,69,6795,0.010154525
185914,16005,165,4601,0.035861769
185915,16005,239,4601,0.051945229
185922,15124,33,6683,0.004937902
185923,15074,1151,47414,0.02427553
185924,15074,1033,47414,0.021786814
185925,15074,3501,47414,0.073838951
185928,15074,1660,47414,0.035010756
185929,15074,546,47414,0.011515586
185930,15042,384,84070,0.004567622
185931,15042,334,84070,0.00397288
185932,15042,411,84070,0.004888783
185933,15042,6257,84070,0.074426074
185934,15042,3004,84070,0.035732128
185935,15042,122,84070,0.001451172
185936,15047,76,6718,0.011312891
185937,15047,1013,6718,0.150788925
185945,15060,1269,331351,0.003829776
185946,15060,2369,331351,0.007149518
185948,15013,71,488274,0.00014541
185949,15060,11,331351,3.31974E-05
185950,15060,5609,331351,0.016927669
185951,15013,1999,488274,0.004094013
185952,15104,7,664128,1.05401E-05
185953,15104,5,664128,7.52867E-06
185954,15104,787,664128,0.001185013
185955,9005,3816,1185772,0.003218157
185956,9005,7,1185772,5.90333E-06
185957,15033,236,1655021,0.000142596
185958,15033,771,1655021,0.000465855
185959,15033,357,1655021,0.000215707
185960,15033,3722,1655021,0.002248914
185961,15011,1115,39003,0.028587545
185962,15100,98,33105,0.002960278
185963,15100,1492,33105,0.045068721
185964,15069,0,4076,0
185965,15093,0,15379,0
185966,15093,65,15379,0.004226543
185967,15093,0,15379,0
185974,29006,2,35877,0.000055746
185975,29006,0,35877,0
185976,29006,7,35877,0.000195111
185978,29020,257,7809,0.032910744
185979,29020,15,7809,0.001920861
185980,29045,22,5674,0.003877335
185995,29047,0,2389,0
185997,29046,521,2843,0.183257123
185998,29046,665,2843,0.233907844
186007,21105,573,1268,0.451892744
186008,21044,106,5275,0.020094787
186009,21044,23,5275,0.00436019
186020,30128,0,49271,0
186021,30128,915,49271,0.018570762
186022,30128,60,49271,0.001217755
186031,30087,44,448148,9.81819E-05
186032,30087,713,448148,0.001590992
186033,30087,188,448148,0.000419504
186034,30087,399,448148,0.000890331
186035,30087,0,448148,0
186043,30004,22,7163,0.003071339
186047,30004,50,7163,0.006980316
186048,30004,1320,7163,0.184280329
186826,14021,1314,17733,0.074099137
186829,14021,1300,17733,0.073309649
186830,14021,796,17733,0.044888062
186852,14099,56,4102,0.013651877
186853,14099,58,4102,0.014139444
186864,14121,61,25431,0.002398647
186865,14121,0,25431,0
186897,16095,2477,8716,0.284189995
186905,16021,623,10244,0.060816087
186906,16021,0,10244,0
186910,16065,23,25309,0.000908768
186912,16065,1704,25309,0.067327828
186913,16065,97,25309,0.003832629
186917,16056,35,24484,0.001429505
186918,16056,1926,24484,0.078663617
186929,16100,193,7109,0.027148685
186930,16100,192,7109,0.027008018
186931,16073,26,21850,0.001189931
186940,16053,102,661846,0.000154114
186941,16053,1581,661846,0.002388773
186943,16053,13,661846,0.000019642
186944,16053,999,661846,0.001509415
186963,16034,51,76499,0.000666675
186974,16005,783,4601,0.170180396
186981,15124,1960,6683,0.29328146
186982,15124,0,6683,0
186983,15074,2821,47414,0.059497195
186984,15074,1280,47414,0.026996246
186986,15074,580,47414,0.012232674
186987,15074,625,47414,0.013181761
186988,15074,513,47414,0.010819589
186989,15042,1395,84070,0.016593315
186990,15042,353,84070,0.004198882
186992,15042,81,84070,0.000963483
186993,15042,1442,84070,0.017152373
186994,15042,254,84070,0.003021292
186996,15047,2124,6718,0.316165525
186997,15047,78,6718,0.011610598
187004,15060,114,331351,0.000344046
187005,15060,67,331351,0.000202202
187006,15060,46,331351,0.000138826
187007,15060,695,331351,0.002097474
187008,15060,45,331351,0.000135808
187009,15121,9,501968,1.79294E-05
187010,15121,1347,501968,0.002683438
187011,15121,545,501968,0.001085727
187012,15121,550,501968,0.001095687
187013,15109,151,521144,0.000289747
187014,15109,1468,521144,0.00281688
187015,15020,4147,277959,0.014919467
187016,15033,4999,1655021,0.003020505
187017,15081,1626,356930,0.004555515
187018,15081,4152,356930,0.011632533
187019,15033,1829,1655021,0.001105122
187020,15100,857,33105,0.025887328
187021,15100,328,33105,0.009907869
187022,15100,1185,33105,0.035795197
187023,15028,78,16883,0.004620032
187024,15093,26,15379,0.001690617
187031,29006,745,35877,0.020765393
187033,29006,1416,35877,0.039468183
187034,29006,2029,35877,0.056554338
187035,29006,2,35877,0.000055746
187037,29020,8,7809,0.001024459
187038,29020,64,7809,0.008195672
187039,29045,228,5674,0.040183292
187049,29034,111,18026,0.006157772
187051,29034,12,18026,0.000665705
187052,29034,375,18026,0.020803284
187066,21105,29,1268,0.022870662
187079,30128,71,49271,0.00144101
187080,30128,538,49271,0.010919202
187081,30128,68,49271,0.001380122
187089,30182,823,7071,0.116390892
187090,30087,600,448148,0.001338843
187091,30087,5325,448148,0.011882235
187092,30087,3327,448148,0.007423887
187093,30087,4,448148,8.92562E-06
187094,30087,225,448148,0.000502066
187885,14021,0,17733,0
187923,14121,0,25431,0
187924,14121,21,25431,0.000825764
187929,14085,27,22277,0.001212012
187930,14085,139,22277,0.006239619
187956,16095,19,8716,0.002179899
187964,16021,378,10244,0.036899649
187965,16021,253,10244,0.024697384
187968,16065,294,25309,0.011616421
187969,16065,3,25309,0.000118535
187971,16065,7,25309,0.000276581
187972,16065,0,25309,0
187974,16024,4,17192,0.000232666
187975,16024,204,17192,0.011865984
187976,16056,1185,24484,0.048398954
187986,16073,2033,21850,0.093043478
187988,16073,187,21850,0.008558352
187989,16073,3397,21850,0.155469108
187990,16073,1622,21850,0.07423341
187994,16053,0,661846,0
187995,16053,4,661846,6.0437E-06
187997,16053,137,661846,0.000206997
187998,16053,371,661846,0.000560553
187999,16053,1395,661846,0.002107741
188000,16053,1712,661846,0.002586704
188001,16053,2875,661846,0.004343911
188002,16053,1144,661846,0.001728499
188003,16053,2005,661846,0.003029406
188022,16034,1725,76499,0.022549314
188023,16034,717,76499,0.009372672
188028,16007,24,2120,0.011320755
188029,16007,486,2120,0.229245283
188037,15124,1138,6683,0.170282807
188038,15124,500,6683,0.074816699
188039,15124,2,6683,0.000299267
188040,15124,506,6683,0.075714499
188042,15074,947,47414,0.019973004
188043,15074,742,47414,0.015649386
188045,15074,38,47414,0.000801451
188046,15074,102,47414,0.002151263
188047,15074,189,47414,0.003986164
188048,15042,1841,84070,0.021898418
188049,15042,354,84070,0.004210777
188050,15042,13,84070,0.000154633
188052,15042,1202,84070,0.014297609
188053,15042,1180,84070,0.014035922
188056,15056,1603,12471,0.128538209
188057,15056,1360,12471,0.109053003
188063,15060,58,331351,0.000175041
188064,15060,1408,331351,0.00424927
188065,15060,618,331351,0.001865092
188066,15060,1518,331351,0.004581245
188067,15060,50,331351,0.000150897
188068,15121,13,501968,2.58981E-05
188069,15121,2648,501968,0.005275237
188070,15121,1129,501968,0.002249147
188071,15121,2508,501968,0.004996334
188072,15109,2908,521144,0.005580032
188073,15109,278,521144,0.000533442
188074,15109,135,521144,0.000259045
188075,15033,2616,1655021,0.001580645
188076,15081,15,356930,0.000042025
188077,15081,90,356930,0.00025215
188078,15081,264,356930,0.000739641
188079,15033,1062,1655021,0.000641684
188080,15002,30,129946,0.000230865
188081,15002,0,129946,0
188082,15002,205,129946,0.001577578
188085,15065,27,21008,0.001285225
188108,29034,112,18026,0.006213248
188109,29034,1537,18026,0.085265727
188111,29034,945,18026,0.052424276
188119,21083,31,328,0.094512195
188125,21044,21,5275,0.003981043
188126,21044,1242,5275,0.235450237
188139,30128,104,49271,0.002110775
188140,30128,1790,49271,0.036329687
188147,30001,0,1649,0
188148,30026,16,19649,0.000814291
188149,30026,3060,19649,0.155733116
188150,30026,772,19649,0.039289531
188151,30087,3470,448148,0.007742978
188152,30087,3,448148,6.69422E-06
188158,30009,3115,10952,0.284422936
188921,14100,97,17186,0.005644129
188963,14106,61,1538,0.039661899
188980,14023,5,97750,5.11509E-05
188981,14023,0,97750,0
188982,14023,279,97750,0.00285422
188983,14121,48,25431,0.00188746
188985,14085,73,22277,0.003276922
188986,14085,338,22277,0.0151726
188988,14085,3350,22277,0.150379315
188989,14085,1948,22277,0.087444449
188990,14085,244,22277,0.010953001
189014,16095,52,8716,0.005966039
189020,16075,1390,42273,0.032881508
189025,16021,0,10244,0
189026,16021,14,10244,0.001366654
189033,16024,48,17192,0.002791996
189034,16024,3603,17192,0.209574221
189045,16073,1,21850,4.57666E-05
189048,16073,89,21850,0.004073227
189049,16073,1,21850,4.57666E-05
189053,16053,123,661846,0.000185844
189054,16053,69,661846,0.000104254
189056,16053,4774,661846,0.007213158
189057,16053,847,661846,0.001279754
189058,16053,205,661846,0.00030974
189059,16053,250,661846,0.000377731
189060,16053,24,661846,3.62622E-05
189061,16053,0,661846,0
189062,16053,22,661846,3.32404E-05
189063,16053,647,661846,0.000977569
189081,16034,1,76499,1.30721E-05
189082,16034,0,76499,0
189083,16034,1829,76499,0.023908809
189084,16034,359,76499,0.004692872
189085,16041,250,5762,0.043387713
189086,16041,23,5762,0.00399167
189087,16007,50,2120,0.023584906
189088,16007,826,2120,0.389622642
189102,15074,301,47414,0.006348336
189103,15074,2742,47414,0.05783102
189104,15074,67,47414,0.001413085
189105,15074,678,47414,0.014299574
189106,15042,26,84070,0.000309266
189107,15042,1477,84070,0.017568693
189108,15042,3197,84070,0.038027834
189109,15042,484,84070,0.005757107
189110,15048,1900,30776,0.061736418
189111,15048,2,30776,6.49857E-05
189115,15056,137,12471,0.010985486
189116,15056,156,12471,0.012509021
189121,15112,680,13180,0.051593323
189123,15060,92,331351,0.000277651
189124,15060,1222,331351,0.003687932
189125,15060,26,331351,7.84666E-05
189126,15095,254,74201,0.003423134
189127,15121,1804,501968,0.003593855
189128,15121,1551,501968,0.003089838
189129,15121,889,501968,0.001771029
189130,15121,1492,501968,0.002972301
189131,15121,32,501968,6.37491E-05
189132,15109,70,521144,0.00013432
189133,15109,689,521144,0.001322091
189134,15044,3613,26328,0.137230325
189135,15044,109,26328,0.004140079
189136,15081,1638,356930,0.004589135
189137,15081,2989,356930,0.008374191
189138,15081,207,356930,0.000579946
189139,15002,3098,129946,0.023840672
189140,15092,690,42372,0.016284339
189141,15092,2988,42372,0.070518267
189142,15092,284,42372,0.006702539
189144,15065,197,21008,0.00937738
189152,13021,144,8722,0.016509975
189153,13021,1783,8722,0.20442559
189167,29034,81,18026,0.004493509
189168,29034,195,18026,0.010817708
189178,21083,297,328,0.905487805
189199,30128,52,49271,0.001055388
189203,30132,35,9684,0.003614209
189207,30026,4,19649,0.000203573
189208,30026,601,19649,0.030586798
189209,30026,888,19649,0.04519314
189210,30093,1460,7555,0.193249504
189980,14100,17,17186,0.000989177
189981,14100,43,17186,0.002502037
190000,14068,0,5277,0
190001,14068,12,5277,0.002274019
190022,14106,67,1538,0.043563069
190039,14023,0,97750,0
190040,14023,512,97750,0.005237852
190041,14023,474,97750,0.004849105
190044,14085,8,22277,0.000359115
190045,14085,3,22277,0.000134668
190048,14085,47,22277,0.002109799
190049,14085,5,22277,0.000224447
190073,16095,375,8716,0.043024323
190074,16091,394,6923,0.056911743
190075,16091,18,6923,0.002600029
190116,16053,0,661846,0
190117,16053,8,661846,1.20874E-05
190118,16053,1275,661846,0.00192643
190119,16053,277,661846,0.000418526
190120,16053,1916,661846,0.002894933
190121,16053,182,661846,0.000274988
190140,16034,2135,76499,0.027908862
190141,16034,129,76499,0.001686297
190142,16034,653,76499,0.008536059
190143,16034,44,76499,0.000575171
190144,16041,1274,5762,0.221103783
190145,16041,118,5762,0.020479
190156,15124,1221,6683,0.182702379
190157,15124,603,6683,0.090228939
190162,15074,70,47414,0.001476357
190163,15074,2079,47414,0.043847809
190164,15074,521,47414,0.010988316
190165,15042,3433,84070,0.040835018
190166,15042,486,84070,0.005780897
190168,15048,1085,30776,0.035254744
190169,15048,556,30776,0.018066025
190171,15048,1778,30776,0.05777229
190172,15048,333,30776,0.01082012
190174,15056,74,12471,0.005933766
190175,15056,338,12471,0.027102879
190180,15112,3722,13180,0.282397572
190183,15060,3151,331351,0.009509553
190184,15095,3191,74201,0.043004811
190185,15095,2152,74201,0.029002305
190186,15121,187,501968,0.000372534
190187,15121,4749,501968,0.009460762
190188,15121,656,501968,0.001306856
190189,15121,2519,501968,0.005018248
190190,15121,75,501968,0.000149412
190191,15108,9601,89658,0.1070847
190192,15109,4730,521144,0.009076186
190193,15109,298,521144,0.000571819
190194,15125,3093,6774,0.45659876
190195,15081,171,356930,0.000479086
190196,15081,3551,356930,0.009948729
190197,15081,4790,356930,0.013419998
190198,15081,2833,356930,0.007937131
190199,15092,967,42372,0.022821675
190200,15092,0,42372,0
190201,15075,962,12813,0.075079997
190202,15075,276,12813,0.021540623
190203,15065,830,21008,0.039508759
190204,15065,280,21008,0.013328256
190205,15065,127,21008,0.006045316
190212,13021,0,8722,0
190257,30194,333,6599,0.050462191
190258,30194,2958,6599,0.448249735
190261,30132,118,9684,0.012185048
190262,30132,3022,9684,0.312061132
190267,30036,129,6832,0.018881733
