GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
187986,16032,46964.86384,695.3723575
187988,16073,61076.12808,4101.016217
187989,16073,61076.12808,1446.237471
187990,16073,61076.12808,3550.822969
187991,16073,61076.12808,3144.005773
187994,16053,294392.8291,6192.647152
187995,16053,294392.8291,2915.735332
187996,16053,294392.8291,152.1079137
187999,16053,294392.8291,13126.52954
188000,16053,294392.8291,495.5316684
188001,16053,294392.8291,186.2571455
188008,16022,107622.4467,7544.807835
188009,16022,107622.4467,6627.619289
188010,16022,107622.4467,1003.196701
188011,16101,60880.72688,1225.930047
188013,16072,79745.14294,702.8749092
188014,16072,79745.14294,4347.356888
188015,16072,79745.14294,6220.288852
188016,16072,79745.14294,60.59594735
188017,16034,280367.7031,4480.651032
188018,16034,280367.7031,9411.263274
188019,16034,280367.7031,6405.568362
188020,16034,280367.7031,1493.760859
188022,16034,280367.7031,4478.499944
188023,16034,280367.7031,5751.860189
188025,16034,280367.7031,5410.795714
188026,16034,280367.7031,1900.734704
188029,16007,19645.7617,1624.613786
188030,16007,19645.7617,7788.386336
188031,16005,33343.85765,2154.565875
188033,16005,33343.85765,1507.594032
188034,15124,138348.8181,3253.00788
188035,15124,138348.8181,2696.960606
188036,15124,138348.8181,6631.131705
188037,15124,138348.8181,6386.879364
188038,15124,138348.8181,7005.388353
188039,15124,138348.8181,112.4134693
188040,15124,138348.8181,3591.11671
188042,15074,220668.8272,5236.184715
188044,15074,220668.8272,3808.935949
188045,15074,220668.8272,1388.689204
188046,15074,220668.8272,736.7593684
188047,15074,220668.8272,1526.378138
188049,15042,201188.5561,529.4088801
188050,15048,249380.4833,2369.217612
188051,15048,249380.4833,909.2357646
188052,15042,201188.5561,1693.081495
188053,15048,249380.4833,1201.426279
188054,15047,105630.8033,6008.607842
188055,15047,105630.8033,2830.449858
188056,15056,76017.29889,4578.510148
188060,15112,102428.2621,6577.536539
188063,15060,160883.6917,1201.465999
188064,15060,160883.6917,2283.348861
188065,15060,160883.6917,3224.454192
188066,15060,160883.6917,108.43804
188067,15060,160883.6917,2124.731918
188068,15121,143623.0188,5204.605222
188069,15121,143623.0188,4851.039621
188070,15121,143623.0188,1605.737069
188071,15121,143623.0188,3349.724618
188072,15109,84681.5321,1364.540922
188073,15109,84681.5321,10001.64136
188074,15020,32876.28543,7092.710902
188075,15020,32876.28543,2588.485326
188076,15033,201722.5579,1178.26989
188077,15033,201722.5579,606.9220013
188078,15033,201722.5579,411.3216117
188079,15002,100230.5102,8337.817849
188080,15002,100230.5102,1217.462053
188081,15002,100230.5102,5356.511615
188082,15002,100230.5102,5066.920989
188093,29006,132245.8661,2395.360943
188094,29006,132245.8661,1276.739194
188095,13008,61682.10789,204.9430102
188101,29034,154222.4583,6290.010946
188104,29034,154222.4583,1444.956737
188105,29034,154222.4583,6654.436767
188106,29034,154222.4583,6394.118162
188107,29034,154222.4583,2245.276723
188108,29034,154222.4583,2609.812624
188110,29034,154222.4583,666.2973883
188111,29034,154222.4583,760.7732534
188117,21083,85588.0871,1168.108563
188119,21083,85588.0871,441.6186374
188120,21083,85588.0871,5155.201859
188121,21083,85588.0871,9371.223229
188126,21044,30836.4058,2175.900699
188127,21044,30836.4058,906.0545385
188128,21044,30836.4058,3054.352336
188129,21044,30836.4058,1989.503245
188134,30128,226519.4635,835.2016972
188135,30128,226519.4635,984.184337
188136,30128,226519.4635,6122.11783
188137,30128,226519.4635,6057.356233
188138,30128,226519.4635,3894.796114
188139,30128,226519.4635,6001.097376
188140,30128,226519.4635,7545.299269
188143,30128,226519.4635,301.9817955
188144,30132,71561.16607,10312.86905
188146,30001,24417.47711,223.6547429
188147,30001,24417.47711,5994.215155
188148,30001,24417.47711,1861.35015
188149,30026,10794.93558,1816.546749
188150,30087,100474.9156,1671.393128
188153,30087,100474.9156,8388.657379
188154,30087,100474.9156,2190.189173
188155,30112,83619.97326,3416.330989
188156,30004,298412.3758,1357.608595
188157,30004,298412.3758,5060.757263
188158,30009,220250.8073,3710.842996
188161,30004,298412.3758,7320.940048
188162,30004,298412.3758,6644.675168
188169,30004,298412.3758,6410.641106
188921,14043,236816.0587,670.298451
188922,14043,236816.0587,1924.986236
188942,14068,28505.38069,6312.853429
188943,14068,28505.38069,322.4930414
188947,14021,153501.6798,5488.46712
188948,14021,153501.6798,6240.725026
188949,14021,153501.6798,15.84049914
188959,14106,125226.3928,6729.676942
188960,14106,125226.3928,5903.941422
188961,14106,125226.3928,10572.28337
188962,14106,125226.3928,2721.897472
188963,14106,125226.3928,6715.545465
188968,14113,234715.7503,49.29574132
188969,14113,234715.7503,5097.152073
188970,14113,234715.7503,6789.417446
188971,14113,234715.7503,379.2440849
188980,14023,124956.4457,5559.297795
188981,14023,124956.4457,1703.616609
188984,14121,120425.677,1773.054657
188985,14121,120425.677,7479.822404
188986,14121,120425.677,683.6370286
188987,14085,224952.0747,6584.753267
188988,14085,224952.0747,7115.79734
188989,14085,224952.0747,45.85242459
188994,14085,224952.0747,9178.598445
189000,14069,162926.4488,6589.53156
189014,16095,75892.14266,1501.966555
189015,16095,75892.14266,4556.995769
189020,16075,150028.6278,3502.554001
189021,16075,150028.6278,8727.833027
189022,16075,150028.6278,2030.521415
189023,16075,150028.6278,859.6839704
189025,16021,53775.87768,626.904981
189026,16021,53775.87768,1684.766403
189027,16065,104182.3118,3334.259276
189031,16065,104182.3118,233.2419966
189032,16065,104182.3118,98.40750707
189033,16024,59706.24672,1280.020342
189034,16024,59706.24672,129.8767681
189035,16024,59706.24672,5774.193867
189037,16056,89160.95927,4543.391812
189038,16056,89160.95927,3330.802543
189045,16073,61076.12808,77.31512931
189046,16073,61076.12808,4384.219736
189047,16073,61076.12808,763.5757447
189055,16053,294392.8291,5625.807736
189056,16053,294392.8291,6082.932845
189057,16053,294392.8291,6408.663241
189058,16053,294392.8291,6198.619519
189059,16053,294392.8291,2770.849967
189060,16053,294392.8291,1628.138931
189061,16053,294392.8291,6323.806379
189062,16053,294392.8291,6880.021886
189063,16053,294392.8291,6331.84748
189064,16022,107622.4467,5025.047274
189065,16022,107622.4467,6376.813805
189066,16022,107622.4467,3177.255188
189067,16022,107622.4467,3938.665053
189070,16040,60096.68509,2630.822261
189071,16072,79745.14294,4582.252037
189072,16072,79745.14294,7752.171824
189073,16072,79745.14294,6347.845155
189076,16034,280367.7031,7111.043984
189077,16034,280367.7031,575.8689177
189079,16034,280367.7031,5303.164046
189080,16034,280367.7031,6821.70807
189081,16034,280367.7031,2623.062327
189082,16034,280367.7031,6034.977508
189083,16034,280367.7031,6816.113173
189084,16034,280367.7031,1450.39658
189085,16041,55362.56403,2700.285086
189086,16041,55362.56403,950.4810577
189087,16007,19645.7617,1632.647991
189088,16007,19645.7617,374.9886498
189093,15124,138348.8181,2290.971758
189094,15124,138348.8181,3583.706688
189098,15124,138348.8181,5096.795494
189099,15124,138348.8181,1221.376706
189100,15074,220668.8272,2232.763667
189101,15074,220668.8272,4264.611555
189103,15074,220668.8272,4377.874551
189104,15074,220668.8272,6751.93585
189105,15074,220668.8272,3377.887449
189106,15042,201188.5561,946.7992356
189107,15042,201188.5561,5695.76495
189108,15048,249380.4833,3217.676102
189109,15048,249380.4833,607.8056693
189110,15048,249380.4833,6573.910897
189111,15048,249380.4833,5662.760139
189112,15048,249380.4833,3523.358134
189113,15047,105630.8033,5260.759203
189119,15112,102428.2621,6665.577521
189122,15112,102428.2621,6335.705375
189124,15060,160883.6917,8277.109183
189128,15121,143623.0188,3286.976999
189129,15121,143623.0188,2262.097694
189130,15024,42678.21135,570.6079795
189131,15109,84681.5321,441.7148679
189132,15108,10642.18908,1745.751187
189133,15109,84681.5321,334.6892059
189134,15020,32876.28543,1701.714541
189135,15033,201722.5579,953.9116016
189136,15081,184095.1517,4862.654329
189137,15081,184095.1517,2984.522983
189138,15081,184095.1517,1873.778064
189139,15081,184095.1517,2413.118091
189140,15092,77834.70058,2784.027039
189141,15092,77834.70058,600.162861
189152,13021,14346.94481,1361.399457
189153,13021,14346.94481,4140.863054
189154,13008,61682.10789,3707.047686
189160,29034,154222.4583,1836.381327
189161,29034,154222.4583,6466.98694
189162,29034,154222.4583,6505.461559
189163,29034,154222.4583,5190.332149
189167,29034,154222.4583,2168.066513
189168,29034,154222.4583,6961.756817
189176,21083,85588.0871,3947.797836
189177,21083,85588.0871,6658.703258
189178,21083,85588.0871,4096.749397
189179,21083,85588.0871,1664.616535
189185,21044,30836.4058,1769.524764
189186,21044,30836.4058,950.3966778
189191,21170,138732.7444,1040.307404
189192,21199,24454.99397,1840.349453
189193,30128,226519.4635,9792.699244
189194,30128,226519.4635,2006.357962
189198,30128,226519.4635,6000.845413
189199,30128,226519.4635,1462.630736
189200,30128,226519.4635,3609.102219
189202,30132,71561.16607,6149.177143
189203,30132,71561.16607,2134.463972
189204,30132,71561.16607,3311.264353
189205,30001,24417.47711,2944.895364
189206,30001,24417.47711,6185.356782
189207,30136,23468.94954,5804.092
189208,30026,10794.93558,207.2487436
189209,30026,10794.93558,163.9283808
189210,30093,29813.27758,6965.697218
189211,30093,29813.27758,1078.116186
189212,30112,83619.97326,12637.99308
189213,30112,83619.97326,4959.940182
189214,30112,83619.97326,253.7993918
189215,30009,220250.8073,117.8959288
189219,30009,220250.8073,7940.94597
189220,30004,298412.3758,534.9416689
189221,30004,298412.3758,4273.912987
189222,30004,298412.3758,3461.694479
189227,30004,298412.3758,1584.731391
189228,30004,298412.3758,5182.104416
189980,14100,398932.4087,1308.725065
189981,14100,398932.4087,1992.852491
190001,14068,28505.38069,10047.53946
190006,14021,153501.6798,2676.681345
190007,14021,153501.6798,9080.949052
190008,14021,153501.6798,2133.983738
190009,14015,107337.9168,8411.227125
190016,14037,75382.43268,558.955781
190017,14037,75382.43268,5788.645531
190018,14037,75382.43268,409.8942398
190020,14106,125226.3928,6841.054926
190021,14106,125226.3928,7690.660561
190022,14106,125226.3928,5381.733756
190023,14106,125226.3928,7545.547569
190024,14106,125226.3928,6282.707602
190025,14113,234715.7503,1016.209481
190026,14106,125226.3928,1785.884132
190027,14113,234715.7503,7208.346597
190029,14113,234715.7503,694.4259887
190039,14023,124956.4457,4003.09991
190040,14023,124956.4457,1755.30141
190044,14085,224952.0747,3816.397372
190045,14085,224952.0747,2768.403802
190048,14085,224952.0747,113.9827669
190049,14085,224952.0747,8290.888702
190052,14085,224952.0747,4626.111472
190053,14085,224952.0747,2347.731369
190059,14069,162926.4488,6921.575506
190060,14069,162926.4488,2780.908833
190071,16095,75892.14266,797.4304657
190072,16095,75892.14266,7823.388789
190073,16095,75892.14266,1796.135084
190074,16095,75892.14266,3548.305384
190075,16095,75892.14266,1430.628003
190081,16075,150028.6278,3805.912961
190084,16021,53775.87768,3931.814167
190090,16024,59706.24672,4874.869762
190091,16024,59706.24672,2750.872395
190094,16024,59706.24672,2248.211345
190095,16056,89160.95927,6064.158274
190096,16056,89160.95927,1737.251173
190097,16056,89160.95927,409.2111111
190098,16056,89160.95927,2945.312923
190103,16016,79384.5628,721.4178299
190104,16016,79384.5628,6760.604803
190105,16073,61076.12808,3855.253216
190114,16053,294392.8291,6469.576783
190118,16053,294392.8291,2100.552065
190119,16053,294392.8291,206.6124049
190120,16053,294392.8291,5068.317088
190121,16053,294392.8291,6289.162217
190125,16022,107622.4467,6476.36589
190126,16022,107622.4467,1073.037757
190135,16034,280367.7031,6986.178729
190138,16034,280367.7031,4880.041823
190139,16034,280367.7031,6250.57339
190140,16034,280367.7031,1882.106505
190144,16041,55362.56403,4360.055304
190145,16041,55362.56403,446.3619258
190154,16093,71375.01838,4053.288682
190157,15124,138348.8181,2847.320285
190158,15124,138348.8181,138.3436735
190159,15074,220668.8272,4046.512549
190160,15074,220668.8272,1142.034515
190161,15074,220668.8272,6228.906952
190162,15074,220668.8272,2961.81975
190163,15074,220668.8272,419.4697582
